0,1,2,3,4,5,6,7,8,9,10,11,12
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-4,AB3-407 BCE,BCE G2+T,G2+TG2 FACE,FACE FACE,FACE (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-4,AB3-408 BCE,BCE G2+T,G2+TG2 ETHN,ETHNUS ETHN,ETHNUS (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-4,AB3-409 BCE,BCE G2+T,G2+TG2 FACE,FACE FACE,FACE (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-4,AB3-413 BCE,BCE G2+T,G2+TG2 ETHN,ETHNUS ETHN,ETHNUS (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-5,AB3-503 BCE,BCE G2+T,G2+TG2 FACE,FACE FACE,FACE (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-5,AB3-504 BCE,BCE G2+T,G2+TG2 ETHN,ETHNUS ETHN,ETHNUS (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-5,AB3-506 BCE,BCE G2+T,G2+TG2 ETHN,ETHNUS ETHN,ETHNUS (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB2-4,AB2-403 SELE,SELECT D1+T,D1+TD1 FACE,FACE FACE,FACE (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB2-4,AB2-404 SELE,SELECT D1+T,D1+TD1 ETHN,ETHNUS ETHN,ETHNUS (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB2-4,AB2-407 SELE,SELECT D1+T,D1+TD1 FACE,FACE FACE,FACE (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB2-4,AB2-403 SELE,SELECT D2+T,D2+TD2 ETHN,ETHNUS ETHN,ETHNUS (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB2-4,AB2-404 SELE,SELECT D2+T,D2+TD2 FACE,FACE FACE,FACE (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-5,"AB3-508 BAI, B","BAI, BPS, BRCS1, +BTD","RCS1, +BTDCS1, BYBETHN",BETHNUS ETHN,ETHNUS (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-5,"AB3-509 BAI, B","BAI, BPS, BRCS1, +BTD","RCS1, +BTDCS1, BYBETHN",BETHNUS ETHN,ETHNUS (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-5,"AB3-513 BAI, B","BAI, BPS, BRCS1, +BTD","RCS1, +BTDCS1, BYBFACE",BFACE FACE,FACE (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-6,"AB3-603 BAI, B","BAI, BPS, BRCS1, +BTD","RCS1, +BTDCS1, BYBETHN",BETHNUS ETHN,ETHNUS (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-6,"AB3-604 BAI, B","BAI, BPS, BRCS1, +BTD","RCS1, +BTDCS1, BYBETHN",BETHNUS ETHN,ETHNUS (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-6,"AB3-605 BAI, B","BAI, BPS, BRCS1, +BTD","RCS1, +BTDCS1, BYBFACE",BFACE FACE,FACE (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-6,"AB3-606 BAI, B","BAI, BPS, BRCS1, +BTD","RCS1, +BTDCS1, BYBETHN",BETHNUS ETHN,ETHNUS (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-6,"AB3-607 BAI, B","BAI, BPS, BRCS1, +BTD","RCS1, +BTDCS1, BYBETHN",BETHNUS ETHN,ETHNUS (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-6,"AB3-608 BAI, B","BAI, BPS, BRCS1, +BTD","RCS1, +BTDCS1, BYBFACE",BFACE FACE,FACE (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-6,"AB3-609 BAI, B","BAI, BPS, BRCS1, +BTD","RCS1, +BTDCS1, BYBFACE",BFACE FACE,FACE (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-6,"AB3-613 BAI, B","BAI, BPS, BRCS1, +BTD","RCS1, +BTDCS1, BYBETHN",BETHNUS ETHN,ETHNUS (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-7,"AB3-703 BAI, B","BAI, BPS, BRCS1, +BTD","RCS1, +BTDCS1, BYBFACE",BFACE FACE,FACE (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-7,"AB3-704 BAI, B","BAI, BPS, BRCS1, +BTD","RCS1, +BTDCS1, BYBFACE",BFACE FACE,FACE (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-5,"AB3-508 BAI, B","BAI, BPS, BRCS2, +BTD","RCS2, +BTDCS2, BYBETHN",BETHNUS ETHN,ETHNUS (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-5,"AB3-509 BAI, B","BAI, BPS, BRCS2, +BTD","RCS2, +BTDCS2, BYBFACE",BFACE FACE,FACE (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-5,"AB3-513 BAI, B","BAI, BPS, BRCS2, +BTD","RCS2, +BTDCS2, BYBFACE",BFACE FACE,FACE (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-6,"AB3-603 BAI, B","BAI, BPS, BRCS2, +BTD","RCS2, +BTDCS2, BYBETHN",BETHNUS ETHN,ETHNUS (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-6,"AB3-604 BAI, B","BAI, BPS, BRCS2, +BTD","RCS2, +BTDCS2, BYBFACE",BFACE FACE,FACE (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-6,"AB3-605 BAI, B","BAI, BPS, BRCS2, +BTD","RCS2, +BTDCS2, BYBETHN",BETHNUS ETHN,ETHNUS (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-6,"AB3-606 BAI, B","BAI, BPS, BRCS2, +BTD","RCS2, +BTDCS2, BYBETHN",BETHNUS ETHN,ETHNUS (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-6,"AB3-607 BAI, B","BAI, BPS, BRCS2, +BTD","RCS2, +BTDCS2, BYBFACE",BFACE FACE,FACE (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-6,"AB3-608 BAI, B","BAI, BPS, BRCS2, +BTD","RCS2, +BTDCS2, BYBFACE",BFACE FACE,FACE (APT)
BSTS301P Advan,Advanced Competitive Coding - I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-6,"AB3-609 BAI, B","BAI, BPS, BRCS2, +BTD","RCS2, +BTDCS2, BYBETHN",BETHNUS ETHN,ETHNUS (APT)
IASTS101 Quali,Qualitative and Quantitative Skills Practice I SS,SS 3,3 0,0 0,0 0,0 1,1 AB4-5,AB4-504 SCOP,SCOPE F1+TF,F1+TF1 ETHN,ETHNUS ETHN,ETHNUS (APT)
IASTS101 Quali,Qualitative and Quantitative Skills Practice I SS,SS 3,3 0,0 0,0 0,0 1,1 AB4-5,AB4-505 SCOP,SCOPE F1+TF,F1+TF1 SIXPH,SIXPHRASESIXPH,ESIXPHRASE(APT)
IASTS101 Quali,Qualitative and Quantitative Skills Practice I SS,SS 3,3 0,0 0,0 0,0 1,1 AB4-5,AB4-502 SCOP,SCOPE F1+TF,F1+TF1 SIXPH,SIXPHRASESIXPH,ESIXPHRASE(APT)
IASTS101 Quali,Qualitative and Quantitative Skills Practice I SS,SS 3,3 0,0 0,0 0,0 1,1 AB4-5,AB4-503 SCOP,SCOPE F1+TF,F1+TF1 ETHN,ETHNUS ETHN,ETHNUS (APT)
IASTS101 Quali,Qualitative and Quantitative Skills Practice I SS,SS 3,3 0,0 0,0 0,0 1,1 AB4-5,AB4-504 SCOP,SCOPE F2+TF,F2+TF2 FACE,FACE FACE,FACE (APT)
IASTS101 Quali,Qualitative and Quantitative Skills Practice I SS,SS 3,3 0,0 0,0 0,0 1,1 AB4-5,AB4-502 SCOP,SCOPE F2+TF,F2+TF2 SIXPH,SIXPHRASESIXPH,ESIXPHRASE(APT)
ISTS301P Advan,Advanced Competitive Coding – I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB4-5,AB4-506 SCOP,SCOPE F1+TF,F1+TF1 ETHN,ETHNUS ETHN,ETHNUS (APT)
ISTS301P Advan,Advanced Competitive Coding – I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB4-5,AB4-512 SCOP,SCOPE F1+TF,F1+TF1 FACE,FACE FACE,FACE (APT)
ISTS301P Advan,Advanced Competitive Coding – I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB4-5,AB4-513 SCOP,SCOPE F1+TF,F1+TF1 ETHN,ETHNUS ETHN,ETHNUS (APT)
ISTS301P Advan,Advanced Competitive Coding – I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB4-5,AB4-506 SCOP,SCOPE F2+TF,F2+TF2 FACE,FACE FACE,FACE (APT)
ISTS301P Advan,Advanced Competitive Coding – I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB4-5,AB4-513 SCOP,SCOPE F2+TF,F2+TF2 ETHN,ETHNUS ETHN,ETHNUS (APT)
ISTS301P Advan,Advanced Competitive Coding – I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB4-5,AB4-518,F1+TF,F1+TF1 FACE,FACE FACE,FACE (APT)
STS4021 Prepa,Preparedness for External Opportunities SS,SS 3,3 0,0 0,0 0,0 1,1 MAB3,MAB3-103 SCOP,SCOPE E1+T,E1+TE1 ETHN,ETHNUS ETHN,ETHNUS (APT)
STS4021 Prepa,Preparedness for External Opportunities SS,SS 3,3 0,0 0,0 0,0 1,1 MAB3,MAB3-102 SCOP,SCOPE E1+T,E1+TE1 FACE,FACE FACE,FACE (APT)
USTS301P Advan,Advanced Competitive Coding-I SS,SS 3,3 0,0 0,0 0,0 1.5,1.5 AB3-7,AB3-706 SCOP,SCOPE F1+TF,F1+TF1 FACE,FACE FACE,FACE (APT)
BAMAT101 Multi,Multivariable Calculus and Differential Equations ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-5,AB3-509,G1+T,G1+TG1 5079,50791 PART,PARTHIBAN V
BAMAT101 Multi,Multivariable Calculus and Differential Equations ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-5,AB1-507B,L47+,L47+L48 5079,50791 PART,PARTHIBAN V
BAMAT201 Comp,Complex Variables and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB4-5,AB4-501,D1+T,D1+TD1+TD5D1135,D5D11352 DHIV,DHIVYA M
BAMAT201 Comp,Complex Variables and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-6,AB3-605,D2+T,D2+TD2+TD5D1269,D5D12695 VIJAY,VIJAY KUMAR P
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,"AB3-208 BAI, B","BAI, BPS, BRDS1, +BTD","RDS1, +BTDDS1, +BTYDB5D2182",BD5D21822 RAJES,RAJESH KUMAR MOHAPATRA
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-304 BAI, B","BAI, BPS, BRDS1, +BTD","RDS1, +BTDDS1, +BTYDB5D0129",BD5D01292 RADH,RADHA S
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,"AB3-208 BAI, B","BAI, BPS, BRDS2, +BTD","RDS2, +BTDDS2, +BTYDB5D2223",BD5D22235 ASHIS,ASHISH KUMAR
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,AB3-305,D1+T,D1+TD1+TD5D3112,D5D31129 PADM,PADMAJA N
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-306 BAI, B","BAI, BPS, BRDS1, +BTD","RDS1, +BTDDS1, +BTYDB5D2126",BD5D21265 ASHIS,ASHIS BERA
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-313 BAI, B","BAI, BPS, BRDS2, +BTD","RDS2, +BTDDS2, +BTYDB5D2287",BD5D22871 AVINA,AVINASH KUMAR MITTAL
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-307 BAI, B","BAI, BPS, BRDS1, +BTD","RDS1, +BTDDS1, +BTYDB5D4116",BD5D41169 BASU,BASUA DEBANANDA
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,"AB3-211 BAI, B","BAI, BPS, BRDS2, +BTD","RDS2, +BTDDS2, +BTYDB5D3212",BD5D32123 SANK,SANKARSAN TARAI
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-304 BAI, B","BAI, BPS, BRDS2, +BTD","RDS2, +BTDDS2, +BTYDB5D0229",BD5D02292 RADH,RADHA S
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-309 BAI, B","BAI, BPS, BRDS1, +BTD","RDS1, +BTDDS1, +BTYDB5D0114",BD5D01140 MUTH,MUTHUNAGAI
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-309 BAI, B","BAI, BPS, BRDS2, +BTD","RDS2, +BTDDS2, +BTYDB5D2285",BD5D22850 PULA,PULAK KONAR
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-313 BAI, B","BAI, BPS, BRDS1, +BTD","RDS1, +BTDDS1, +BTYDB5D2187",BD5D21871 AVINA,AVINASH KUMAR MITTAL
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-4,"AB3-404 BAI, B","BAI, BPS, BRDS1, +BTD","RDS1, +BTDDS1, +BTYDB5D4116",BD5D41162 SRIRA,SRIRAMAN R
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,"AB3-209 BAI, B","BAI, BPS, BRDS2, +BTD","RDS2, +BTDDS2, +BTYDB5D0277",BD5D02772 NATH,NATHIYA N
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-303 BAI, B","BAI, BPS, BRDS2, +BTD","RDS2, +BTDDS2, +BTYDB5D2220",BD5D22201 RAJIV,RAJIVGANTHI
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-305 BAI, B","BAI, BPS, BRDS2, +BTD","RDS2, +BTDDS2, +BTYDB5D1202",BD5D12020 VIDH,VIDHYA V
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-306 BAI, B","BAI, BPS, BRDS2, +BTD","RDS2, +BTDDS2, +BTYDB5D0219",BD5D02199 HANN,HANNAH GRACE G
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-307 BAI, B","BAI, BPS, BRDS2, +BTD","RDS2, +BTDDS2, +BTYDB5D0219",BD5D02198 UMA,UMA MAHESWARI S
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-308 BAI, B","BAI, BPS, BRDS2, +BTD","RDS2, +BTDDS2, +BTYDB5D3211",BD5D32117 SAGIT,SAGITHYA
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,"AB3-209 BAI, B","BAI, BPS, BRDS1, +BTD","RDS1, +BTDDS1, +BTYDB5D4179",BD5D41790 RUPC,RUPCHAND SUTRADHAR
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-2,"AB3-211 BAI, B","BAI, BPS, BRDS1, +BTD","RDS1, +BTDDS1, +BTYDB5D4179",BD5D41793 MEGA,MEGALA M
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-303 BAI, B","BAI, BPS, BRDS1, +BTD","RDS1, +BTDDS1, +BTYDB5D4181",BD5D41814 SHAR,SHARATH JOSE
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-4,"AB3-403 BAI, B","BAI, BPS, BRDS1, +BTD","RDS1, +BTDDS1, +BTYDB5D0134",BD5D01348 DHAN,DHANASEKAR S
BAMAT205 Discr,Discrete Mathematics and Linear Algebra TH,TH 3,3 3,3 0,0 0,0 4,4 AB3-3,"AB3-308 BAI, B","BAI, BPS, BRDS1, +BTD","RDS1, +BTDDS1, +BTYDB5D4176",BD5D41761 SARA,SARANYA G
BAMAT207 Proba,Probability and Statistics ETH,ETH 3,3 3,3 0,0 0,0 3,3 AB3-6,AB3-613,E2+T,E2+TE2 5234,52347 MYTH,MYTHILI G Y
BAMAT207 Proba,Probability and Statistics ELA,ELA 0,0 0,0 2,2 0,0 1,1 AB1-5,AB1-514,L47+,L47+L48 5234,52347 MYTH,MYTHILI G Y
BAMAT209 Math,Mathematical Foundations for Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB1-6,AB1-608,D1+T,D1+TD1+TD5D1168,D5D11686 SOMN,SOMNATH BERA
BAMAT209 Math,Mathematical Foundations for Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB1-6,AB1-609,D1+T,D1+TD1+TD5D2123,D5D21238 DHIV,DHIVYA P
BAMAT209 Math,Mathematical Foundations for Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB1-6,AB1-610,D1+T,D1+TD1+TD5D0177,D5D01772 NATH,NATHIYA N
BAMAT209 Math,Mathematical Foundations for Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB1-6,AB1-608,D2+T,D2+TD2+TD5D1201,D5D12016 DEVI,DEVI YAMINI S
BAMAT209 Math,Mathematical Foundations for Computation TH,TH 3,3 3,3 0,0 0,0 4,4 AB1-6,AB1-609,D2+T,D2+TD2+TD5D0261,D5D02611 ABHI,ABHISHEK KUMAR SINGH
BCHY102N Envir,Environmental Sciences OC,OC 0,0 0,0 0,0 0,0 2,2 NIL,NIL,NIL,NIL 5360,53603 SAHE,SAHELI KARMAKAR
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-5,"AB3-508 BAI, B","BAI, BPS, BRFS2,+ BTDF","RFS2,+ BTDFS2, BYB5196",B51964 BALA,BALAJI
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-5,"AB3-509 BAI, B","BAI, BPS, BRFS2,+ BTDF","RFS2,+ BTDFS2, BYB5225",B52258 PAVIT,PAVITHRA R
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-5,"AB3-513 BAI, B","BAI, BPS, BRFS2,+ BTDF","RFS2,+ BTDFS2, BYB5114",B51141 JAYAG,JAYAGOPAL R
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-6,"AB3-603 BAI, B","BAI, BPS, BRFS2,+ BTDF","RFS2,+ BTDFS2, BYB5442",B54424 KART,KARTHIK S
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-6,"AB3-605 BAI, B","BAI, BPS, BRFS2,+ BTDF","RFS2,+ BTDFS2, BYB5223",B52233 THAR,THARASI DILLESWAR
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-6,"AB3-606 BAI, B","BAI, BPS, BRFS2,+ BTDF","RFS2,+ BTDFS2, BYB5219",B52199 KRISH,KRISHNA KUMAR
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-6,"AB3-607 BAI, B","BAI, BPS, BRFS2,+ BTDF","RFS2,+ BTDFS2, BYB5229",B52293 SAND,SANDIP
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-6,"AB3-608 BAI, B","BAI, BPS, BRFS2,+ BTDF","RFS2,+ BTDFS2, BYB5228",B52289 SURA,SURATH
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-6,"AB3-609 BAI, B","BAI, BPS, BRFS2,+ BTDF","RFS2,+ BTDFS2, BYB5019",B50196 JAGA,JAGANATHAN B
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-6,"AB3-613 BAI, B","BAI, BPS, BRFS2,+ BTDF","RFS2,+ BTDFS2, BYB5231",B52318 AMIT,AMIT KUMAR RAHUL
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-5,"AB3-508 BAI, B","BAI, BPS, BRFS1,+ BTDF","RFS1,+ BTDFS1, BYB5225",B52258 PAVIT,PAVITHRA R
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-5,"AB3-509 BAI, B","BAI, BPS, BRFS1,+ BTDF","RFS1,+ BTDFS1, BYB5114",B51141 JAYAG,JAYAGOPAL R
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-5,"AB3-513 BAI, B","BAI, BPS, BRFS1,+ BTDF","RFS1,+ BTDFS1, BYB5196",B51964 BALA,BALAJI
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-6,"AB3-603 BAI, B","BAI, BPS, BRFS1,+ BTDF","RFS1,+ BTDFS1, BYB5442",B54425 THAN,THANGARAJ M
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-6,"AB3-604 BAI, B","BAI, BPS, BRFS1,+ BTDF","RFS1,+ BTDFS1, BYB5223",B52233 THAR,THARASI DILLESWAR
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-6,"AB3-605 BAI, B","BAI, BPS, BRFS1,+ BTDF","RFS1,+ BTDFS1, BYB5229",B52293 SAND,SANDIP
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-6,"AB3-606 BAI, B","BAI, BPS, BRFS1,+ BTDF","RFS1,+ BTDFS1, BYB5228",B52289 SURA,SURATH
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-6,"AB3-607 BAI, B","BAI, BPS, BRFS1,+ BTDF","RFS1,+ BTDFS1, BYB5019",B50196 JAGA,JAGANATHAN B
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-6,"AB3-608 BAI, B","BAI, BPS, BRFS1,+ BTDF","RFS1,+ BTDFS1, BYB5034",B50346 BERIN,BERIN GREENI A
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-6,"AB3-609 BAI, B","BAI, BPS, BRFS1,+ BTDF","RFS1,+ BTDFS1, BYB5231",B52318 AMIT,AMIT KUMAR RAHUL
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-6,"AB3-613 BAI, B","BAI, BPS, BRFS1,+ BTDF","RFS1,+ BTDFS1, BYB5219",B52199 KRISH,KRISHNA KUMAR
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-7,"AB3-703 BAI, B","BAI, BPS, BRFS1,+ BTDF","RFS1,+ BTDFS1, BYB5019",B50197 MOH,MOHANA N
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB3-7,"AB3-704 BAI, B","BAI, BPS, BRFS1,+ BTDF","RFS1,+ BTDFS1, BYB5285",B52850 PULA,PULAK KONAR
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB1-8,AB1-802 SENS,SENSE E1+T,E1+TE1 5282,52822 RAJES,RAJESH KUMAR MOHAPATRA
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB1-8,AB1-808 SENS,SENSE E1+T,E1+TE1 5234,52347 MYTH,MYTHILI G Y
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB1-8,AB1-809 SENS,SENSE E1+T,E1+TE1 5231,52315 SETH,SETHUKUMARASAMY
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB1-8,AB1-802 SENS,SENSE E2+T,E2+TE2 5442,54425 THAN,THANGARAJ M
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB1-8,AB1-808 SENS,SENSE E2+T,E2+TE2 5442,54424 KART,KARTHIK S
BMAT202L Proba,Probability and Statistics TH,TH 3,3 3,3 0,0 0,0 3,3 AB1-8,AB1-809 SENS,SENSE E2+T,E2+TE2 5231,52315 SETH,SETHUKUMARASAMY
BMAT202P Proba,Probability and Statistics Lab LO,LO 0,0 0,0 2,2 0,0 1,1 AB1-5,"AB1-505 BAI, B","BAI, BPS, BRLS7,+ BLD8","RLS7,+ BLD8S, BYB5231",B52318 AMIT,AMIT KUMAR RAHUL
